index,character_id,movie_id,character_name,occourences,word_count
2523,208914,101074,tamara (cont'd),16,212
2524,208920,101075,dough-boy,29,379
2525,208921,101075,travis (v.o.),26,1344
2526,208922,101075,sport,20,500
2527,208923,101075,andy,19,677
2528,208924,101076,john,301,3510
2529,208925,101076,ted,201,3485
2530,208926,101076,lori,151,1861
2531,208927,101076,rex,32,591
2532,208928,101076,narrator (v.o.),23,805
2533,208929,101076,(beat),19,312
2534,208931,101076,john (cont'd),18,329
2535,208932,101076,ted (cont'd),17,272
2536,208935,101077,vukovich,31,479
2537,208949,101078,sarah (v.o.),8,519
2538,208974,101082,frank hawking,16,259
2539,208975,101082,stephen (cont'd),14,281
2540,208976,101082,jane (cont'd),14,258
2541,208985,101083,mary's mom,14,136
2542,208989,101085,macready,213,5139
2543,208990,101085,childs,100,1488
2544,208991,101085,garry,66,949
2545,208992,101085,dr. copper,55,1192
2546,208993,101085,nauls,52,875
2547,208994,101085,palmer,47,571
2548,208995,101085,blair,47,771
2549,208996,101085,norris,34,543
2550,208997,101085,sanchez,32,513
2551,208998,101086,melvin,32,931
2552,208999,101086,mary,8,93
2553,209000,101086,2.,1,0
2554,209001,101086,fade in:,1,0
2555,209002,101086,3.,1,0
2556,209003,101086,5.,1,0
2557,209004,101086,4.,1,0
2558,209005,101086,6.,1,0
2559,209006,101086,7.,1,0
2560,209007,101087,kenny,183,3901
2561,209008,101087,the president,128,2577
2562,209009,101087,bobby,79,1420
2563,209011,101087,general taylor,27,783
2564,209015,101087,mccone,21,565
2565,209022,101088,terry taylor,9,152
2566,209024,101088,dwight (o.s.),7,128
2567,209030,101090,selvig,69,1093
2568,209040,101091,thor (cont'd),53,1106
2569,209045,101092,archie gates,263,3468
2570,209049,101092,interrogator,61,1065
2571,209050,101092,general horn,33,457
2572,209051,101092,bill smithson,29,262
2573,209057,101093,epps(cont),52,2247
2574,209058,101093,fade to:,33,80
2575,209059,101093,jaeger(cont),30,431
2576,209060,101093,wes(cont),20,623
2577,209068,101094,punk #1,27,338
2578,209070,101094,agent #1,22,320
2579,209071,101094,store clerk,18,188
2580,209084,101096,lady penelope,70,915
2581,209085,101096,the hood,60,1243
2582,209091,101097,crow horse,140,4009
2583,209094,101097,yellow bird,22,598
2584,209098,101097,clear moon,11,343
2585,209101,101098,t.j.,46,300
2586,209107,101098,pluchinsky,15,154
2587,209117,101100,time traveller,130,3346
2588,209120,101100,dr. hillyer,20,473
2589,209122,101100,mrs. watchett,9,325
2590,209123,101100,james filby,8,207
2591,209125,101100,bridewell,6,263
2592,209126,101101,tin cup,424,7871
2593,209133,101101,security guard,9,117
2594,209145,101103,peter guillam,61,756
2595,209146,101103,ricki tarr,35,640
2596,209147,101103,smiley (cont'd),32,994
2597,209148,101103,prideaux,28,502
2598,209149,101103,bill haydon,22,433
2599,209150,101103,toby esterhase,20,239
2600,209151,101103,percy alleline,20,448
2601,209174,101106,babe brother,63,1103
2602,209179,101106,harry (cont'd),15,301
2603,209182,101107,curly bill,52,1373
2604,209188,101107,mcmasters,26,547
2605,209190,101108,harmsway,144,3670
2606,209195,101108,first officer,24,288
2607,209196,101108,captain morton,19,363
2608,209215,101110,telephone voice,9,189
2609,209219,101111,ackerman (cont'd),30,677
2610,209221,101111,cara (cont'd),24,650
2611,209222,101111,frank (cont'd),20,449
2612,209232,101112,bo peep,23,269
2613,209233,101112,mrs. davis,18,286
2614,209246,101115,sick boy,75,1189
2615,209254,101116,hot rod,80,763
2616,209258,101116,ultra magnus,37,332
2617,209270,101117,pham van,16,206
2618,209276,101118,king donnchadh,36,444
2619,209277,101118,wictred,32,398
2620,209278,101118,bragnae,27,273
2621,209294,101120,plexor,81,1199
2622,209297,101120,i-beem,26,405
2623,209300,101121,sandusky,84,1318
2624,209302,101121,redykulous,62,1060
2625,209305,101121,four leaf,44,1050
2626,209308,101123,the meadow,4,266
2627,209310,101123,rock ledge,4,216
2628,209311,101123,minutes later,3,274
2629,209315,101123,campfire,2,244
2630,209316,101123,crackling campfire,1,142
2631,209325,101124,harry                                        *,11,128
2632,209340,101127,dr. cullen,28,207
2633,209343,101127,),20,143
2634,209345,101127,.,16,170
2635,209352,101128,bella (v.o.),19,416
2636,209369,101130,burt klane,17,352
2637,209378,101131,brandon voiceover,17,458
2638,209379,101131,young salesman,12,140
2639,209380,101131,brandon's dad,11,139
2640,209381,101131,brandon's mother,9,69
2641,209386,101132,blind man,43,1651
2642,209396,101133,abby (cont'd),22,419
2643,209398,101133,mike (cont'd),15,419
2644,209400,101134,albert quentin,312,8527
2645,209401,101134,gabriel fouquet,244,5585
2646,209402,101134,suzanne quentin,84,1807
2647,209403,101134,lucien esnault,62,1730
2648,209413,101135,elijah's mother,16,481
2649,209417,101135,business man,8,53
2650,209429,101138,martin (cont'd),54,1145
2651,209432,101138,gina (cont'd),25,502
2652,209434,101138,martin b,22,310
2653,209435,101138,jurgen (cont'd),18,457
2654,209440,101139,young ellie,30,428
2655,209444,101139,russell (o.s.),6,44
2656,209448,101140,craig gregory,46,433
2657,209450,101140,ryan (v.o.),31,574
2658,209451,101140,ryan (cont'd),29,675
2659,209452,101140,natalie (cont'd),24,410
2660,209457,101141,yellow 06/11/94,56,38
2661,209460,101141,blue 06/01/94,29,0
2662,209461,101141,kobayashi,24,781
2663,209462,101141,voice (o.s.),23,434
2664,209463,101142,v,154,1931
2665,209464,101142,evey,143,1096
2666,209465,101142,leader,111,1705
2667,209466,101142,finch,107,1110
2668,209467,101142,helen,75,878
2669,209468,101142,evey (v.o.),47,831
2670,209469,101142,dominic,35,334
2671,209471,101142,prothero,34,300
2672,209473,101144,olbricht,68,873
2673,209475,101144,tresckow,33,587
2674,209477,101144,goerdeler,22,346
2675,209478,101144,stauffenberg (cont'd),21,527
2676,209480,101144,haeften,14,254
2677,209488,101145,dr. pomeranz,14,226
2678,209493,101146,concannon,74,1565
2679,209496,101146,dr. thompson,40,392
2680,209498,101146,dr. towler,26,202
2681,209507,101148,judge tower,11,186
2682,209510,101149,the village,1,0
2683,209515,101150,sid 6.7,82,2018
2684,209519,101150,sid 6.7 (cont'd),19,843
2685,209526,101151,tarek (cont'd),40,410
2686,209527,101151,mr. shah,28,344
2687,209528,101151,walter (cont'd),16,153
2688,209529,101151,mouna (cont'd),15,137
2689,209534,101152,(pause),114,628
2690,209535,101152,fad king,24,169
2691,209537,101152,(vo),18,189
2692,209538,101152,mr. young,17,120
2693,209542,101153,rev. sullivan,63,845
2694,209544,101153,mr. kelly,32,444
2695,209547,101153,back to scene,20,281
2696,209552,101154,sheriff watkins,29,442
2697,209568,101156,gordon gekko,119,1790
2698,209569,101156,bretton woods,77,1136
2699,209570,101156,(beat),64,1455
2700,209572,101156,jacob (cont'd),51,644
2701,209573,101156,winnie (cont'd),22,329
2702,209583,101157,ship's computer,11,96
2703,209588,101158,wesley (cont'd),33,998
2704,209589,101158,fox (cont'd),30,679
2705,209590,101158,sloan (cont'd),19,428
2706,209591,101158,wesley (v.o.),14,492
2707,209592,101158,wesley (v.0.),12,383
2708,209596,101159,the colonel,33,916
2709,209598,101159,bad ape,29,723
2710,209601,101159,caesar (cont'd),14,355
2711,209602,101159,blue eyes,10,227
2712,209607,101160,captain nicholls,30,449
2713,209608,101160,albert (cont'd),27,581
2714,209611,101160,major stewart,23,358
2715,209616,101161,mary ann,19,303
2716,209619,101161,friend 4,10,189
2717,209631,101163,callen (v.o.),70,2018
2718,209635,101163,sheridan (v.o.),40,820
2719,209636,101163,brendan (cont'd),27,578
2720,209638,101163,(beat),20,338
2721,209642,101164,dr. manhattan,73,1288
2722,209646,101164,dan (cont'd),16,259
2723,209647,101164,laurie (cont'd),15,291
2724,209651,101165,august (cont'd),46,1393
2725,209652,101165,jacob (v.o.),31,962
2726,209653,101165,marlena (cont'd),29,663
2727,209655,101165,jacob (cont'd),28,725
2728,209664,101166,valka (cont'd),27,568
2729,209666,101167,bobby green,275,2529
2730,209667,101167,rosario diaz,64,586
2731,209668,101167,joseph grusinsky,61,785
2732,209669,101167,burt grusinsky,60,821
2733,209670,101167,(beat),56,543
2734,209671,101167,michael solo,44,564
2735,209672,101167,louis falsetti,43,511
2736,209673,101167,vadim nezhinski,24,199
2737,209674,101167,jack shapiro,19,250
2738,209678,101169,dr. drayton,33,346
2739,209679,101169,mrs. feur,25,292
2740,209681,101169,mrs. frank,21,305
2741,209682,101169,claire's pov,12,337
2742,209683,101169,mrs. templeton,12,141
2743,209689,101170,sacker (o.s.),28,378
2744,209691,101170,dr. monk,19,527
2745,209692,101170,nancy (o.s.),18,270
2746,209694,101172,chuckie (cont'd),68,1750
2747,209699,101172,della (cont'd),14,592
2748,209700,101172,kenneth (cont'd),12,315
2749,209701,101172,mary (v.o.),12,171
2750,209704,101173,kathy (cont'd),30,755
2751,209708,101173,bill hynes,16,514
2752,209709,101173,laura levin,15,298
2753,209710,101173,rick jones,13,302
2754,209722,101175,me (v.o.),52,1960
2755,209723,101175,junior stemmons,50,659
2756,209726,101175,glenda bledsoe,29,606
2757,209727,101175,me (cont'd),27,446
2758,209728,101175,lester lake,19,403
2759,209729,101176,pause.,31,2394
2760,209730,101176,stairwell.,4,396
2761,209731,101176,the children's room.,2,166
2762,209732,101176,living room,2,120
2763,209733,101176,corridor.,2,195
2764,209735,101176,in the courtyard.,2,128
2765,209751,101178,(beat),28,201
2766,209759,101180,uncle billy,58,1020
2767,209761,101180,principal merkin,33,791
2768,209773,101181,drop shadow,15,196
2769,209780,101182,2/12/68,34,342
2770,209789,101183,doug (cont'd),39,789
2771,209800,101184,sam (cont'd),17,354
2772,209808,101185,curator,12,95
2773,209809,101185,d.a. meese,10,149
2774,209814,101186,president grant,36,856
2775,209816,101186,gordon/dora,8,246
2776,209817,101186,gordon (o.s.),7,119
2777,209826,101187,cherlindrea,17,483
2778,209834,101188,mike (cont'd),38,736
2779,209839,101189,*,14,128
2780,209840,101189,snowplow driver,13,468
2781,209841,101189,highway patrolman,11,297
2782,209842,101189,brenda lee,7,308
2783,209843,101189,back to:,6,20
2784,209844,101189,(more),6,0
2785,209845,101189,her pov:,4,128
2786,209846,101190,i:,265,10620
2787,209847,101190,-------------------------------------------------------------------------------,24,1230
2788,209848,101190,----------------------------------------------------------------------,11,337
2789,209849,101190,---------------------------------------------------------------------------,9,874
2790,209850,101190,?,1,32
2791,209865,101192,tin man,111,1661
2792,209866,101192,oz's voice,46,954
2793,209870,101192,aunt em,24,425
2794,209872,101193,jordan (v.o.),181,4257
2795,209875,101193,jordan (cont'd),41,1889
2796,209876,101193,*,29,375
2797,209877,101193,jordan                                *,29,565
2798,209878,101193,agent denham,25,351
2799,209881,101194,james leer,167,2449
