index,character_id,movie_id,character_name,occourences,word_count
1629,205775,100699,joe (cont'd),23,393
1630,205781,100700,butterfield,56,833
1631,205793,100701,gandalf (cont'd),29,565
1632,205801,100702,intercut with:,27,0
1633,205807,100703,théoden,61,896
1634,205810,100703,treebeard,30,714
1635,205811,100703,sméagol,28,264
1636,205813,100704,yuri (v.o.),103,4362
1637,205817,100704,andre jnr.,21,514
1638,205829,100705,clay (cont'd),18,143
1639,205834,100706,mr. eddy,33,1036
1640,205848,100708,int.-jupiter two,40,424
1641,205853,100709,lydia (o.s.),28,209
1642,205856,100709,fade out:,6,0
1643,205858,100709,bob (o.c.),6,40
1644,205866,100710,coach miller,17,757
1645,205872,100711,elektra (cont'd),23,449
1646,205876,100711,(on phone),18,218
1647,205881,100712,sam (cont'd),50,1161
1648,205883,100712,(arabic),42,739
1649,205884,100712,(beat),17,353
1650,205885,100712,deng (cont'd),15,248
1651,205887,100713,gyro captain,29,1302
1652,205889,100713,dissolve.,14,350
1653,205890,100713,big rebecca,9,267
1654,205891,100713,warrior woman,7,122
1655,205893,100713,wipe.,7,0
1656,205903,100715,jim kurring,59,335
1657,205923,100717,doyle (v.o.),29,1076
1658,205925,100718,bembry,69,1210
1659,205929,100718,malcolm's voice,28,646
1660,205931,100718,brother earl,14,103
1661,205964,100722,tony clifton,24,839
1662,205972,100723,moncrief,27,605
1663,205984,100724,mrs. drayton,34,530
1664,205986,100724,j0,21,305
1665,205988,100725,ed (v.o.),130,4450
1666,205990,100725,frank,52,832
1667,205991,100725,riedenschneider,44,1611
1668,205992,100725,doris,42,502
1669,205993,100725,birdy,33,412
1670,205994,100725,creighton,33,700
1671,205995,100725,man,27,431
1672,205996,100726,marco,235,3828
1673,205997,100726,raymond,155,2146
1674,205998,100726,ellie,76,2016
1675,205999,100726,rosie,65,1044
1676,206000,100726,delp,27,670
1677,206001,100726,jordan,24,636
1678,206002,100726,melvin,16,270
1679,206003,100726,noyle,14,311
1680,206004,100726,colonel garret,11,235
1681,206005,100727,carol,669,9382
1682,206006,100727,larry,614,9417
1683,206007,100727,ted,156,2715
1684,206008,100727,paul,115,1901
1685,206009,100727,marcia,82,1333
1686,206012,100727,helen's voice,22,555
1687,206017,100728,lecktor,54,998
1688,206019,100728,lounds,39,450
1689,206028,100729,mr aaron,56,629
1690,206032,100730,will emerson,165,2146
1691,206034,100730,sam rogers,156,2223
1692,206036,100730,jared cohen,79,1115
1693,206037,100730,john tuld,72,1384
1694,206039,100730,sarah robertson,54,562
1695,206040,100730,mary rogers,12,133
1696,206054,100732,viejo clerk,12,188
1697,206055,100732,azul (cont'd),12,260
1698,206056,100732,moco (cont'd),8,270
1699,206058,100732,domino (cont'd),8,204
1700,206063,100734,lucy (cont'd),33,313
1701,206064,100734,(beat),29,279
1702,206074,100735,(then),39,743
1703,206075,100735,mark (cont'd),30,1004
1704,206078,100736,mrs. pilletti,103,1900
1705,206085,100736,dr. keegan,16,377
1706,206093,100738,kellaway,31,303
1707,206094,100738,lt. kellaway,23,303
1708,206095,100738,dorian/mask,21,298
1709,206096,100738,dr. neuman,16,271
1710,206101,100739,jack (cont'd),29,709
1711,206102,100739,pullings,27,397
1712,206103,100739,mowett,17,337
1713,206104,100739,hollom,17,280
1714,206105,100739,stephen (cont'd),17,344
1715,206108,100740,master (cont'd),40,1480
1716,206109,100740,mary sue,26,398
1717,206123,100742,agent smith,15,258
1718,206127,100743,agent smith,74,1510
1719,206130,100743,int.  main deck,35,410
1720,206131,100743,morpheus (v.o.),30,531
1721,206143,100745,johnny boy,73,1236
1722,206148,100745,(continuing),14,352
1723,206153,100746,steve (cont'd),39,927
1724,206154,100746,(beat),29,526
1725,206155,100746,bishop (cont'd),25,355
1726,206159,100746,mckenna (cont'd),11,502
1727,206166,100747,young man,46,872
1728,206169,100748,the end,1,0
1729,206172,100749,master mind,198,3455
1730,206177,100749,"""pat morita""",30,359
1731,206178,100749,"""john cusack""",30,538
1732,206185,100750,leonard (v.o.),18,872
1733,206186,100750,leonard  *,13,197
1734,206188,100750,leonard (v.0.),10,330
1735,206189,100750,sequence>>,10,257
1736,206194,100751,kay (cont'd),42,1214
1737,206197,100751,agent janus,11,120
1738,206201,100752,jay (cont'd),49,687
1739,206204,100752,kay (cont'd),15,252
1740,206209,100753,lyn cassady,172,2307
1741,206210,100753,bob (v.o.),55,2113
1742,206211,100753,bill django,40,630
1743,206212,100753,bob (cont'd),38,444
1744,206213,100753,larry hooper,26,471
1745,206214,100753,(beat),24,203
1746,206215,100753,gus lacey,17,281
1747,206216,100753,(more),8,0
1748,206223,100754,korda (o.s.),18,417
1749,206229,100755,josé yero,35,958
1750,206239,100756,joe (cont'd),18,452
1751,206240,100756,o'daniel,14,328
1752,206241,100756,ratso (cont'd),13,313
1753,206242,100756,joe's voice,12,126
1754,206245,100757,cut:,77,4413
1755,206277,100760,alpha 5,33,549
1756,206280,100761,harvey milk,305,6122
1757,206281,100761,scott smith,73,873
1758,206282,100761,dan white,54,915
1759,206283,100761,cleve jones,54,791
1760,206284,100761,jack lira,25,440
1761,206285,100761,(more),23,0
1762,206286,100761,jim rivaldo,16,267
1763,206287,100761,dick pabich,16,239
1764,206288,100761,anne kronenberg,16,262
1765,206289,100762,his pov,11,279
1766,206293,100762,fade out,5,14
1767,206294,100762,the street,4,97
1768,206295,100762,pulling tom,4,44
1769,206297,100762,the club,3,92
1770,206306,100763,subway car,10,131
1771,206309,100764,mini (v.o.),169,2917
1772,206317,100765,witwer,95,1582
1773,206319,100765,anderson (cont'd),32,847
1774,206320,100765,witwer (cont'd),24,275
1775,206322,100765,lisa (cont'd),18,365
1776,206323,100765,dr. resfield,13,198
1777,206327,100766,0,10,94
1778,206328,100766,aunt ev,8,85
1779,206329,100766,anagnos,7,160
1780,206338,100767,amy (cont'd),23,426
1781,206341,100767,ben (cont'd),15,309
1782,206348,100768,paul's room,7,65
1783,206350,100768,the kitchen,5,144
1784,206355,100769,kittridge,44,925
1785,206365,100770,swanbeck,44,1214
1786,206367,100770,nekhorvich,28,599
1787,206384,100772,(beat),37,432
1788,206387,100772,hatteberg,25,200
1789,206391,100773,stu-bone,52,1612
1790,206403,100775,emma (cont'd),36,519
1791,206405,100775,alice (cont'd),27,367
1792,206406,100776,sam 1,115,1567
1793,206407,100776,sam 2,103,1754
1794,206410,100776,overmeyers,17,273
1795,206412,100776,sam (cont'd),12,298
1796,206413,100776,sam (v.o.),8,98
1797,206414,100776,gerty (cont'd),8,200
1798,206416,100777,captain sharp,79,1351
1799,206418,100777,mrs. bishop,37,559
